Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.6607,6.5714,426.75,3.4723
2,8.4643,8.9643,449.6875,6.7543
3,14.9196,19.6786,287.0625,10.1589
4,27.1161,28.6786,298.3125,13.0363
5,35.7054,33.3571,250.875,16.5475
6,42.6786,35.0714,192.875,19.709
7,47.8304,39.1786,312.5,23.1243
8,53.1875,39.8214,198.9375,26.5667
9,57.8661,41.1786,276.1875,29.9141
10,62.375,43.3571,301.4375,33.2712
11,65.9464,41.8214,213.75,36.3175
12,70.2589,42.1071,162.4375,39.7218
13,73.9732,41.9286,194.375,43.0668
14,77.2857,41.9286,178.0625,46.3218
15,81.5982,41.7857,213.75,49.6787
16,84.5268,41.4286,210.125,52.8447
17,87.5179,41.6071,153.4375,56.2198
18,89.9464,41.1786,217.625,59.5809
19,92.4018,40.1429,285.5625,62.8837
20,94.5536,40.9643,246.9375,66.1775
21,95.6964,40.5714,184.75,69.1856
22,97.0089,39.9286,181.375,72.6522
23,97.5446,41.0357,190.9375,76.0885
24,97.8661,40.1071,201.375,79.4866
25,98.0179,40.5357,254.1875,82.6591
26,97.6339,39.8929,230.125,85.9804
27,98.7768,40.2857,154.625,89.2157
28,99.6161,39.2857,146.3125,92.4598
29,98.5804,39.0,238.1875,95.4666
30,95.375,38.9643,160.75,98.6598
31,98.7232,40.3571,253.8125,102.0075
32,99.8393,39.6429,146.1875,105.3141
33,100.0,39.6071,199.125,108.5895
34,100.0,39.8214,194.5,111.9859
35,100.0,40.0357,260.6875,115.5328
36,100.0,39.6786,236.5,119.1617
37,100.0,40.3214,285.4375,122.5194
38,100.0,39.7857,265.1875,125.6658
39,84.9732,38.5714,268.75,129.3173
40,97.5446,38.5357,218.0625,132.8097
41,99.8036,39.3571,277.0,135.9904
42,100.0,39.6429,216.75,139.3741
43,100.0,39.3571,224.9375,142.647
44,100.0,39.5,229.875,145.9641
45,100.0,39.5714,278.9375,149.1968
46,100.0,39.6071,262.3125,152.7824
47,100.0,39.6429,205.0,156.2495
48,100.0,39.75,185.875,159.537
49,100.0,39.5714,195.4375,163.0397
50,100.0,39.8929,220.75,166.2742
